nlx_154697_8,nlx_154697_8,con_to,brodmann area 35,,Brodmann (1909) area 35,UBERON:0006102,FMA:68632,anatomical entity,,synonyms,birnlex_1768,,
nlx_154697_8,nlx_154697_8,con_to,ca1,,CA1 field of hippocampus,UBERON:0003881,FMA:74042,anatomical entity,,synonyms,birnlex_1197,,
nlx_154697_8,nlx_154697_8,con_to,ca3,,CA3 field of hippocampus,UBERON:0003883,FMA:74045,anatomical entity,,synonyms,birnlex_1204,,
nlx_154697_8,nlx_154697_8,con_to,caudoputamen,,Caudoputamen,NIFGA:nlx_anat_100312,,anatomical entity,,labels,nlx_anat_100312,,
nlx_154697_8,nlx_154697_8,con_to,caudoputamen,,dorsal striatum,UBERON:0005382,FMA:77620,anatomical entity,,synonyms,nlx_anat_100312,,
nlx_154697_8,nlx_154697_8,con_to,caudoputamen,,caudate-putamen,UBERON:0005383,,anatomical entity,,synonyms,nlx_anat_100312,,
nlx_154697_8,nlx_154697_8,con_to,central lateral nucleus of the thalamus,,central lateral nucleus,UBERON:0003036,FMA:62170,anatomical entity,,synonyms,birnlex_961,,
nlx_154697_8,nlx_154697_8,con_to,central medial nucleus of the thalamus,,central medial nucleus,UBERON:0001923,FMA:62171,anatomical entity,,synonyms,birnlex_971,,
nlx_154697_8,nlx_154697_8,con_to,central nucleus of amygdala,,central amygdaloid nucleus,UBERON:0002883,FMA:74047,anatomical entity,,synonyms,birnlex_2682,,
nlx_154697_8,nlx_154697_8,con_to,cerebellum,,cerebellum,UBERON:0002037,FMA:67944,anatomical entity,,labels,birnlex_1489,,
nlx_154697_8,nlx_154697_8,con_to,claustrum,,claustrum of brain,UBERON:0002023,FMA:67440,anatomical entity,,synonyms,birnlex_1522,,
nlx_154697_8,nlx_154697_8,con_to,cornu Ammonis,,Ammon's horn,UBERON:0001954,FMA:62493,anatomical entity,,synonyms,birnlex_721,,
nlx_154697_8,nlx_154697_8,con_to,cornu ammonis,,Ammon's horn,UBERON:0001954,FMA:62493,anatomical entity,,synonyms,birnlex_721,,
nlx_154697_8,nlx_154697_8,con_to,cortical amygdaloid nucleus,cortical amygdaloid nucleus,cortical amygdaloid nucleus,UBERON:0002891,FMA:61862,anatomical entity,,labels,birnlex_2700,,
nlx_154697_8,nlx_154697_8,con_to,cortical amygdaloid nucleus,cortical amygdaloid nucleus,periamygdaloid area,UBERON:0002656,FMA:62485,anatomical entity,,synonyms,birnlex_2700,,
nlx_154697_8,nlx_154697_8,con_to,culmen,,Culmen,NIFGA:birnlex_926,,anatomical entity,,labels,nlx_anat_20081228,,
nlx_154697_8,nlx_154697_8,con_to,culmen,,Vermic Lobule IV,NIFGA:nlx_anat_20081227,,anatomical entity,,synonyms,nlx_anat_20081228,,
nlx_154697_8,nlx_154697_8,con_to,culmen,,Vermic Lobule V,NIFGA:nlx_anat_20081228,,anatomical entity,,synonyms,nlx_anat_20081228,,
nlx_154697_8,nlx_154697_8,con_to,culmen,,cerebellum culmen,UBERON:0007763,FMA:83886,anatomical entity,,synonyms,nlx_anat_20081228,,
nlx_154697_8,nlx_154697_8,con_to,culmen,,cerebellum vermis lobule V,UBERON:0004079,,anatomical entity,,synonyms,nlx_anat_20081228,,
nlx_154697_8,nlx_154697_8,con_to,cuneate nucleus,,cuneate nucleus,UBERON:0002045,FMA:68465,anatomical entity,,labels,birnlex_2640,,
nlx_154697_8,nlx_154697_8,con_to,cuneiform nucleus,,cuneiform nucleus,UBERON:0002696,FMA:231327FMA:72427,anatomical entity,,labels,birnlex_1430,,
nlx_154697_8,nlx_154697_8,con_to,deep cerebellar nuclei,,Deep cerebellar nuclear complex,NIFGA:birnlex_1568,,anatomical entity,,synonyms,birnlex_1568,,
nlx_154697_8,nlx_154697_8,con_to,deep cerebellar nuclei,,cerebellar nuclear complex,UBERON:0002130,FMA:72249,anatomical entity,,synonyms,birnlex_1568,,
nlx_154697_8,nlx_154697_8,con_to,deep cerebellar nuclei,,nucleus of cerebellar nuclear complex,UBERON:0008995,FMA:321695,anatomical entity,,synonyms,birnlex_1568,,
nlx_154697_8,nlx_154697_8,con_to,dentate gyrus,,dentate gyrus of hippocampal formation,UBERON:0001885,FMA:61922,anatomical entity,,synonyms,birnlex_1178,,
nlx_154697_8,nlx_154697_8,con_to,dentate nucleus,,dentate nucleus,UBERON:0002132,FMA:72260,anatomical entity,,labels,birnlex_1171,,
nlx_154697_8,nlx_154697_8,con_to,dorsal Lateral Geniculate Nucleus,,dorsal lateral geniculate nucleus,UBERON:0002479,FMA:62214,anatomical entity,,labels,birnlex_1595,,
nlx_154697_8,nlx_154697_8,con_to,dorsal lateral geniculate nucleus,,dorsal lateral geniculate nucleus,UBERON:0002479,FMA:62214,anatomical entity,,labels,birnlex_1595,,
nlx_154697_8,nlx_154697_8,con_to,dorsal motor nucleus of the vagus nerve,,dorsal motor nucleus of vagus nerve,UBERON:0002870,FMA:54592,anatomical entity,,labels,birnlex_2642,,
nlx_154697_8,nlx_154697_8,con_to,dorsal premammillary nucleus,,dorsal premammillary nucleus,UBERON:0007767,FMA:77006,anatomical entity,,labels,birnlex_1473,,
nlx_154697_8,nlx_154697_8,con_to,dorsal tegmental nucleus,,dorsal tegmental nucleus,UBERON:0002143,FMA:72434,anatomical entity,,labels,birnlex_992,,
nlx_154697_8,nlx_154697_8,con_to,dorsomedial nucleus of the hypothalamus,,dorsomedial nucleus of hypothalamus,UBERON:0001934,FMA:62331,anatomical entity,,labels,birnlex_1558,,
nlx_154697_8,nlx_154697_8,con_to,ectorhinal area,,ectorhinal area,,,,,curator,birnlex_1769,,
nlx_154697_8,nlx_154697_8,con_to,endopiriform nucleus,endopiriform nucleus,endopiriform nucleus,UBERON:0014284,,anatomical entity,,labels,nlx_anat_091033,,
nlx_154697_8,nlx_154697_8,con_to,entorhinal area,,entorhinal cortex,UBERON:0002728,FMA:72356,anatomical entity,,synonyms,birnlex_1508,,
nlx_154697_8,nlx_154697_8,con_to,entorhinal cortex,,entorhinal cortex,UBERON:0002728,FMA:72356,anatomical entity,,labels,birnlex_1508,,
nlx_154697_8,nlx_154697_8,con_to,entorhinal cortex,,secondary olfactory cortex,UBERON:0002895,,anatomical entity,,synonyms,birnlex_1508,,
nlx_154697_8,nlx_154697_8,con_to,epithalamus,,epithalamus,UBERON:0001899,FMA:62009,anatomical entity,,labels,birnlex_1710,,
nlx_154697_8,nlx_154697_8,con_to,external cuneate nucleus,,accessory cuneate nucleus,UBERON:0002864,FMA:72603,anatomical entity,,synonyms,birnlex_2634,,
nlx_154697_8,nlx_154697_8,con_to,facial nucleus,,facial nucleus,UBERON:0000127,FMA:54572,anatomical entity,,labels,birnlex_903,,
nlx_154697_8,nlx_154697_8,con_to,facial nucleus,,facial motor nucleus,UBERON:0003011,FMA:54582,anatomical entity,,synonyms,birnlex_903,,
nlx_154697_8,nlx_154697_8,con_to,fasciola cinerea,,fasciolar gyrus,UBERON:0002601,FMA:61921,anatomical entity,,synonyms,nlx_144464,,
nlx_154697_8,nlx_154697_8,con_to,fastigial nucleus,,fastigial nucleus,UBERON:0002153,FMA:72537,anatomical entity,,labels,birnlex_1146,,
nlx_154697_8,nlx_154697_8,con_to,field CA1,,CA1 field of hippocampus,UBERON:0003881,FMA:74042,anatomical entity,,synonyms,birnlex_1197,,
nlx_154697_8,nlx_154697_8,con_to,field CA2,,CA2 field of hippocampus,UBERON:0003882,FMA:74044,anatomical entity,,synonyms,birnlex_1362,,
nlx_154697_8,nlx_154697_8,con_to,field CA3,,CA3 field of hippocampus,UBERON:0003883,FMA:74045,anatomical entity,,synonyms,birnlex_1204,,
nlx_154697_8,nlx_154697_8,con_to,flocculus,,flocculus,UBERON:0001063,FMA:83881,anatomical entity,,labels,birnlex_1329,,
nlx_154697_8,nlx_154697_8,con_to,flocculus,,hemispheric Lobule X,UBERON:0024009,,anatomical entity,,synonyms,birnlex_1329,,
nlx_154697_8,nlx_154697_8,con_to,genu of corpus callosum,,genu of corpus callosum,UBERON:0015599,FMA:61946,anatomical entity,,labels,nlx_144462,,
nlx_154697_8,nlx_154697_8,con_to,gigantocellular reticular nucleus,,gigantocellular nucleus,UBERON:0002155,FMA:72576,anatomical entity,,synonyms,nlx_anat_1005001,,
nlx_154697_8,nlx_154697_8,con_to,globus Pallidus,,globus pallidus,UBERON:0001875,FMA:61835,anatomical entity,,labels,birnlex_1234,,
nlx_154697_8,nlx_154697_8,con_to,globus pallidus,,globus pallidus,UBERON:0001875,FMA:61835,anatomical entity,,labels,birnlex_1234,,
nlx_154697_8,nlx_154697_8,con_to,gracile nucleus,,gracile nucleus,UBERON:0002161,FMA:72602,anatomical entity,,labels,birnlex_2643,,
nlx_154697_8,nlx_154697_8,con_to,griseum centrale,,Central gray substance of midbrain,NIFGA:birnlex_973,,anatomical entity,,synonyms,"""birnlex_973 """,,
nlx_154697_8,nlx_154697_8,con_to,griseum centrale,,central gray substance of midbrain,UBERON:0003040,FMA:74510,anatomical entity,,synonyms,"""birnlex_973 """,,
nlx_154697_8,nlx_154697_8,con_to,griseum centrale,,central gray substance,UBERON:0035011,FMA:83134,anatomical entity,,synonyms,"""birnlex_973 """,,
nlx_154697_8,nlx_154697_8,con_to,hippocampal formation,,hippocampal formation,UBERON:0002421,FMA:74038,anatomical entity,,labels,birnlex_715,,
nlx_154697_8,nlx_154697_8,con_to,hippocampus,,Hippocampus,NIFGA:birnlex_721,,anatomical entity,,labels,birnlex_721,,
nlx_154697_8,nlx_154697_8,con_to,hippocampus,,Ammon's horn,UBERON:0001954,FMA:62493,anatomical entity,,synonyms,birnlex_721,,
nlx_154697_8,nlx_154697_8,con_to,hippocampus,,hippocampal formation,UBERON:0002421,FMA:74038,anatomical entity,,synonyms,birnlex_721,,
nlx_154697_8,nlx_154697_8,con_to,hippocampus,,archicortex,UBERON:0002961,FMA:62424,anatomical entity,,synonyms,birnlex_721,,
nlx_154697_8,nlx_154697_8,con_to,hypoglossal nucleus,,hypoglossal nucleus,UBERON:0002871,FMA:54505,anatomical entity,,labels,birnlex_2644,,
nlx_154697_8,nlx_154697_8,con_to,hypothalamUS,,hypothalamus,UBERON:0001898,FMA:62008,anatomical entity,,labels,birnlex_734,,
nlx_154697_8,nlx_154697_8,con_to,hypothalamus,,hypothalamus,UBERON:0001898,FMA:62008,anatomical entity,,labels,birnlex_734,,
nlx_154697_8,nlx_154697_8,con_to,induseum griseum,,induseum griseum,UBERON:0015793,FMA:62488,anatomical entity,,labels,nlx_49940,,
nlx_154697_8,nlx_154697_8,con_to,inferior colliculus,,inferior colliculus,UBERON:0001946,FMA:62404,anatomical entity,,labels,birnlex_806,,
nlx_154697_8,nlx_154697_8,con_to,inferior olivary complex,,inferior olivary complex,UBERON:0002127,FMA:72243,anatomical entity,,labels,birnlex_1164,,
nlx_154697_8,nlx_154697_8,con_to,inferior salivatory nucleus,,inferior salivatory nucleus,UBERON:0002872,FMA:72601,anatomical entity,,labels,birnlex_2645,,
nlx_154697_8,nlx_154697_8,con_to,infracerebellar nucleus,,infracerebellar nucleus,,,,,curator,nlx_144469,,
nlx_154697_8,nlx_154697_8,con_to,interposed nucleus,,cerebellum interpositus nucleus,UBERON:0004073,,anatomical entity,,synonyms,nlx_anat_20081242,,
nlx_154697_8,nlx_154697_8,con_to,intralaminar nuclei of the dorsal thalamus,,intralaminar nuclear group,UBERON:0002733,FMA:62021,anatomical entity,,synonyms,birnlex_1530,,
nlx_154697_8,nlx_154697_8,con_to,islands of Calleja,,island of Calleja,UBERON:0001881,FMA:61888,anatomical entity,,labels,birnlex_1113,,
nlx_154697_8,nlx_154697_8,con_to,lateral entorhinal area,,lateral entorhinal area,,,,,curator,nlx_73082,,
nlx_154697_8,nlx_154697_8,con_to,lateral habenula,,lateral habenular nucleus,UBERON:0001941,FMA:62372,anatomical entity,,synonyms,birnlex_1438,,
nlx_154697_8,nlx_154697_8,con_to,lateral hypothalamic area,,lateral hypothalamic area,UBERON:0002430,FMA:62030,anatomical entity,,labels,birnlex_4037,,
nlx_154697_8,nlx_154697_8,con_to,lateral mammillary nucleus,,lateral mammillary nucleus,UBERON:0001938,FMA:62341,anatomical entity,,labels,birnlex_1460,,
nlx_154697_8,nlx_154697_8,con_to,lateral nucleus of the amygdala,,lateral amygdaloid nucleus,UBERON:0002886,FMA:61866,anatomical entity,,synonyms,birnlex_2687,,
nlx_154697_8,nlx_154697_8,con_to,lateral posterior nucleus of the thalamus,,lateral posterior nucleus of thalamus,UBERON:0002983,FMA:62177,anatomical entity,,labels,birnlex_835,,
nlx_154697_8,nlx_154697_8,con_to,lateral preoptic area,,lateral preoptic nucleus,UBERON:0001931,FMA:62326,anatomical entity,,synonyms,birnlex_1722,,
nlx_154697_8,nlx_154697_8,con_to,lateral reticular nucleus,,lateral reticular nucleus,UBERON:0002154,FMA:72574,anatomical entity,,labels,nlx_anat_20081246,,
nlx_154697_8,nlx_154697_8,con_to,lateral septal nucleus,,lateral septal nucleus,UBERON:0002667,FMA:61878,anatomical entity,,labels,birnlex_1321,,
nlx_154697_8,nlx_154697_8,con_to,lateral tegmental nucleus,,lateral tegmental nucleus,,,,,curator,nlx_144474,,
nlx_154697_8,nlx_154697_8,con_to,lateral vestibular nucleus,,lateral vestibular nucleus,UBERON:0007230,FMA:54614,anatomical entity,,labels,nlx_144002,,
nlx_154697_8,nlx_154697_8,con_to,laterodorsal tegmental nucleus,,laterodorsal tegmental nucleus,UBERON:0002267,FMA:77654,anatomical entity,,labels,nlx_144472,,
nlx_154697_8,nlx_154697_8,con_to,locus coeruleus,,locus ceruleus,UBERON:0002148,FMA:72478,anatomical entity,,synonyms,birnlex_905,,
nlx_154697_8,nlx_154697_8,con_to,main olfactory bulb,,main olfactory bulb,UBERON:0009951,,anatomical entity,,labels,birnlex_1137,,
nlx_154697_8,nlx_154697_8,con_to,mammillary body,,mammillary body,UBERON:0002206,FMA:74877,anatomical entity,,labels,birnlex_865,,
nlx_154697_8,nlx_154697_8,con_to,mammillary body,,corpus albicans,UBERON:0000450,FMA:18620,anatomical entity,,synonyms,birnlex_865,,
nlx_154697_8,nlx_154697_8,con_to,medial entorhinal area,,medial entorhinal area,,,,,curator,nlx_21359,,
nlx_154697_8,nlx_154697_8,con_to,medial geniculate complex,,Medial geniculate body,NIFGA:birnlex_1670,,anatomical entity,,synonyms,birnlex_1670,,
nlx_154697_8,nlx_154697_8,con_to,medial geniculate complex,,Ventral nucleus of medial geniculate body,NIFGA:birnlex_845,,anatomical entity,,synonyms,birnlex_1670,,
nlx_154697_8,nlx_154697_8,con_to,medial geniculate complex,,medial geniculate body,UBERON:0001927,FMA:62211,anatomical entity,,synonyms,birnlex_1670,,
nlx_154697_8,nlx_154697_8,con_to,medial geniculate nucleus,,medial geniculate body,UBERON:0001927,FMA:62211,anatomical entity,,synonyms,birnlex_1670,,
nlx_154697_8,nlx_154697_8,con_to,medial habenula,,medial habenular nucleus,UBERON:0001942,FMA:62373,anatomical entity,,synonyms,birnlex_1431,,
nlx_154697_8,nlx_154697_8,con_to,medial lemniscus,,medial lemniscus,UBERON:0003002,FMA:83675,anatomical entity,,labels,birnlex_887,,
nlx_154697_8,nlx_154697_8,con_to,medial mamillary nucleus,,medial mammillary nucleus,UBERON:0001939,FMA:62342,anatomical entity,,synonyms,birnlex_1299,,
nlx_154697_8,nlx_154697_8,con_to,medial mamillary nucleus,,medial part of medial mammillary nucleus,UBERON:0002632,FMA:62345,anatomical entity,,synonyms,birnlex_1299,,
nlx_154697_8,nlx_154697_8,con_to,medial mammillary nucleus,,medial mammillary nucleus,UBERON:0001939,FMA:62342,anatomical entity,,labels,birnlex_1299,,
nlx_154697_8,nlx_154697_8,con_to,medial preoptic area,,Medial preoptic nucleus,NIFGA:birnlex_706,,anatomical entity,,synonyms,birnlex_706,,
nlx_154697_8,nlx_154697_8,con_to,medial preoptic area,,Median preoptic nucleus,NIFGA:birnlex_1208,,anatomical entity,,synonyms,birnlex_706,,
nlx_154697_8,nlx_154697_8,con_to,medial preoptic area,,medial preoptic region,UBERON:0007769,,anatomical entity,,synonyms,birnlex_706,,
nlx_154697_8,nlx_154697_8,con_to,medial preoptic nucleus,,medial preoptic nucleus,UBERON:0002035,FMA:67890,anatomical entity,,labels,birnlex_706,,
nlx_154697_8,nlx_154697_8,con_to,medial septal nucleus,,medial septal nucleus,UBERON:0001877,FMA:61879,anatomical entity,,labels,birnlex_1668,,
nlx_154697_8,nlx_154697_8,con_to,medial vestibular nucleus,,medial vestibular nucleus,UBERON:0001722,FMA:54611,anatomical entity,,labels,nlx_144003,,
nlx_154697_8,nlx_154697_8,con_to,median eminence,,median eminence of neurohypophysis,UBERON:0002197,FMA:74634,anatomical entity,,synonyms,birnlex_925,,
nlx_154697_8,nlx_154697_8,con_to,median preoptic nucleus,,median preoptic nucleus,UBERON:0002625,FMA:62323,anatomical entity,,labels,birnlex_1208,,
nlx_154697_8,nlx_154697_8,con_to,nucleus Raphe magnus,,nucleus raphe magnus,UBERON:0002156,FMA:72584,anatomical entity,,labels,birnlex_1363,,
nlx_154697_8,nlx_154697_8,con_to,nucleus accumbens,,nucleus accumbens,UBERON:0001882,FMA:61889,anatomical entity,,labels,birnlex_727,,
nlx_154697_8,nlx_154697_8,con_to,nucleus ambiguus,,nucleus ambiguus,UBERON:0001719,FMA:54588,anatomical entity,,labels,birnlex_2650,,
nlx_154697_8,nlx_154697_8,con_to,nucleus intercalatus,,Nucleus intercalatus,NIFGA:birnlex_2654,,anatomical entity,,labels,birnlex_2654,,
nlx_154697_8,nlx_154697_8,con_to,nucleus intercalatus,,Nucleus intercalatus,NIFGA:birnlex_2651,,anatomical entity,,labels,birnlex_2654,,
nlx_154697_8,nlx_154697_8,con_to,nucleus intercalatus,,nucleus intercalatus,UBERON:0002876,FMA:72597,anatomical entity,,labels,birnlex_2654,,
nlx_154697_8,nlx_154697_8,con_to,nucleus of Darkschewitsch,,Nucleus of Darkschewitsch,NIFGA:birnlex_896,,anatomical entity,,labels,birnlex_896,,
nlx_154697_8,nlx_154697_8,con_to,nucleus of Darkschewitsch,,ventral nucleus of posterior commissure,UBERON:0002044,FMA:68464,anatomical entity,,synonyms,birnlex_896,,
nlx_154697_8,nlx_154697_8,con_to,nucleus of Darkschewitsch,,nucleus of posterior commissure,UBERON:0002711,FMA:68463,anatomical entity,,synonyms,birnlex_896,,
nlx_154697_8,nlx_154697_8,con_to,nucleus of Roller,,sublingual nucleus,UBERON:0002881,FMA:68574,anatomical entity,,synonyms,birnlex_2657,,
nlx_154697_8,nlx_154697_8,con_to,nucleus of the brachium of the inferior colliculus,,brachium of inferior colliculus,UBERON:0003025,FMA:71114,anatomical entity,,synonyms,nlx_144476,,
nlx_154697_8,nlx_154697_8,con_to,nucleus of the diagonal band,,nucleus of diagonal band,UBERON:0001879,FMA:61882,anatomical entity,,labels,birnlex_719,,
nlx_154697_8,nlx_154697_8,con_to,nucleus of the lateral lemniscus,,nucleus of lateral lemniscus,UBERON:0006840,FMA:84025,anatomical entity,,labels,nlx_69745,,
nlx_154697_8,nlx_154697_8,con_to,nucleus of the lateral olfactory tract,,nucleus of lateral olfactory tract,UBERON:0002893,FMA:61865,anatomical entity,,labels,birnlex_2702,,
nlx_154697_8,nlx_154697_8,con_to,nucleus of the optic tract,,nucleus of optic tract,UBERON:0002996,FMA:72403,anatomical entity,,labels,birnlex_868,,
nlx_154697_8,nlx_154697_8,con_to,nucleus of the posterior commissure,,nucleus of posterior commissure,UBERON:0002711,FMA:68463,anatomical entity,,labels,birnlex_1470,,
nlx_154697_8,nlx_154697_8,con_to,nucleus of the solitary tract,,nucleus of solitary tract,UBERON:0009050,FMA:256691,anatomical entity,,labels,birnlex_1429,,
nlx_154697_8,nlx_154697_8,con_to,nucleus of the solitary tract,,Solitary nucleus,NIFGA:birnlex_1429,,anatomical entity,,synonyms,birnlex_1429,,
nlx_154697_8,nlx_154697_8,con_to,nucleus of the solitary tract,,Medial subnucleus of solitary tract,NIFGA:birnlex_2662,,anatomical entity,,synonyms,birnlex_1429,,
nlx_154697_8,nlx_154697_8,con_to,nucleus of the solitary tract,,medial subnucleus of solitary tract,UBERON:0023390,,anatomical entity,,synonyms,birnlex_1429,,
nlx_154697_8,nlx_154697_8,con_to,nucleus of the solitary tract,,solitary tract nuclear complex,UBERON:0002126,FMA:72242,anatomical entity,,synonyms,birnlex_1429,,
nlx_154697_8,nlx_154697_8,con_to,nucleus of the trapezoid body,,nucleus of trapezoid body,UBERON:0007633,FMA:84023,anatomical entity,,labels,birnlex_745,,
nlx_154697_8,nlx_154697_8,con_to,nucleus prepositus,,nucleus prepositus,UBERON:0002160,FMA:72596,anatomical entity,,labels,birnlex_2652,,
nlx_154697_8,nlx_154697_8,con_to,nucleus raphe magnus,,nucleus raphe magnus,UBERON:0002156,FMA:72584,anatomical entity,,labels,birnlex_1363,,
nlx_154697_8,nlx_154697_8,con_to,nucleus raphe obscurus,,nucleus raphe obscurus,UBERON:0002684,FMA:72585,anatomical entity,,labels,birnlex_1369,,
nlx_154697_8,nlx_154697_8,con_to,nucleus raphe pallidus,,nucleus raphe pallidus,UBERON:0002157,FMA:72586,anatomical entity,,labels,birnlex_1375,,
nlx_154697_8,nlx_154697_8,con_to,nucleus raphe pontis,,pontine raphe nucleus,UBERON:0002047,FMA:68875,anatomical entity,,synonyms,birnlex_1110,,
nlx_154697_8,nlx_154697_8,con_to,nucleus reuniens,,reuniens nucleus,UBERON:0001921,FMA:62153,anatomical entity,,synonyms,birnlex_770,,
nlx_154697_8,nlx_154697_8,con_to,oculomotor nucleus,,oculomotor nuclear complex,UBERON:0001715,FMA:54510,anatomical entity,,synonyms,birnlex_1240,,
nlx_154697_8,nlx_154697_8,con_to,olfactory tubercle,,olfactory tubercle,UBERON:0001883,,anatomical entity,,labels,nlx_anat_1005037,,
nlx_154697_8,nlx_154697_8,con_to,olfactory tubercle,,anterior perforated substance,UBERON:0018141,FMA:61891,anatomical entity,,synonyms,nlx_anat_1005037,,
nlx_154697_8,nlx_154697_8,con_to,olivary pretectal nucleus,,olivary pretectal nucleus,UBERON:0002565,FMA:72405,anatomical entity,,labels,birnlex_1037,,
nlx_154697_8,nlx_154697_8,con_to,orbital area,,orbital area,,,,,curator,birnlex_1049,,
nlx_154697_8,nlx_154697_8,con_to,pallidum,,pallidum,UBERON:0006514,FMA:83684,anatomical entity,,labels,birnlex_1234,,
nlx_154697_8,nlx_154697_8,con_to,pallidum,,globus pallidus,UBERON:0001875,FMA:61835,anatomical entity,,synonyms,birnlex_1234,,
nlx_154697_8,nlx_154697_8,con_to,parabrachial nucleus,,parabrachial nucleus,UBERON:0007634,,anatomical entity,,labels,nlx_23647,,
nlx_154697_8,nlx_154697_8,con_to,parafascicular nucleus,,parafascicular nucleus,UBERON:0001922,FMA:62166,anatomical entity,,labels,birnlex_952,,
nlx_154697_8,nlx_154697_8,con_to,paraflocculus,,paraflocculus,UBERON:0005351,FMA:83885,anatomical entity,,labels,nlx_anat_20081212,,
nlx_154697_8,nlx_154697_8,con_to,parasolitary nucleus,,parasolitary nucleus,UBERON:0002877,FMA:77091,anatomical entity,,labels,birnlex_2653,,
nlx_154697_8,nlx_154697_8,con_to,parasubiculum,parasubiculum,parasubiculum,UBERON:0004683,FMA:77604,anatomical entity,,labels,nlx_anat_091002,,
nlx_154697_8,nlx_154697_8,con_to,parataenial nucleus,,paratenial nucleus,UBERON:0002992,FMA:62151,anatomical entity,,synonyms,birnlex_860,,
nlx_154697_8,nlx_154697_8,con_to,paraventricular nucleus of the hypothalamus,,paraventricular nucleus of hypothalamus,UBERON:0001930,FMA:62320,anatomical entity,,labels,birnlex_1407,,
nlx_154697_8,nlx_154697_8,con_to,paraventricular nucleus of the thalamus,,paraventricular nucleus of thalamus,UBERON:0001920,FMA:62152,anatomical entity,,labels,birnlex_764,,
nlx_154697_8,nlx_154697_8,con_to,pedunculopontine nucleus,,pedunculopontine tegmental nucleus,UBERON:0002142,FMA:72429,anatomical entity,,synonyms,birnlex_1437,,
nlx_154697_8,nlx_154697_8,con_to,periamygdaloid cortex,periamygdaloid cortex,periamygdaloid cortex,UBERON:0014537,,anatomical entity,,labels,birnlex_1291,,
nlx_154697_8,nlx_154697_8,con_to,periamygdaloid cortex,periamygdaloid cortex,periamygdaloid area,UBERON:0002656,FMA:62485,anatomical entity,,synonyms,birnlex_1291,,
nlx_154697_8,nlx_154697_8,con_to,periaqueductal gray,,central gray substance of midbrain,UBERON:0003040,FMA:74510,anatomical entity,,synonyms,birnlex_973,,
nlx_154697_8,nlx_154697_8,con_to,peripeduncular nucleus,,peripeduncular nucleus,UBERON:0002144,FMA:72437,anatomical entity,,labels,birnlex_1474,,
nlx_154697_8,nlx_154697_8,con_to,perirhinal area,,perirhinal cortex,UBERON:0006083,,anatomical entity,,synonyms,nlx_anat_1005006,,
nlx_154697_8,nlx_154697_8,con_to,perirhinal cortex,,perirhinal cortex,UBERON:0006083,,anatomical entity,,labels,nlx_anat_1005013,,
nlx_154697_8,nlx_154697_8,con_to,perirhinal cortex,,perirhinal cortex of Burwell et al 1995,UBERON:0023936,,anatomical entity,,synonyms,nlx_anat_1005013,,
nlx_154697_8,nlx_154697_8,con_to,piriform cortex,,piriform cortex,UBERON:0004725,,anatomical entity,,labels,birnlex_1097,,
nlx_154697_8,nlx_154697_8,con_to,pontine central gray,,central gray substance of pons,UBERON:0002968,FMA:72470,anatomical entity,,synonyms,birnlex_799,,
nlx_154697_8,nlx_154697_8,con_to,pontine gray,,pontine nuclear group,UBERON:0002151,FMA:72512,anatomical entity,,synonyms,birnlex_1516,,
nlx_154697_8,nlx_154697_8,con_to,posterior complex of the thalamus,,posterior nuclear complex of thalamus,UBERON:0002709,FMA:62024,anatomical entity,,synonyms,birnlex_1467,,
nlx_154697_8,nlx_154697_8,con_to,posterior hypothalamic nucleus,,posterior nucleus of hypothalamus,UBERON:0002706,FMA:62350,anatomical entity,,synonyms,birnlex_1463,,
nlx_154697_8,nlx_154697_8,con_to,posterior nucleus of the amygdala,,periamygdaloid area,UBERON:0002656,FMA:62485,anatomical entity,,synonyms,birnlex_2700,,
nlx_154697_8,nlx_154697_8,con_to,posterior nucleus of the amygdala,,amygdalohippocampal area,UBERON:0034673,FMA:77607,anatomical entity,,synonyms,birnlex_2700,,
nlx_154697_8,nlx_154697_8,con_to,postrhinal cortex,,postrhinal cortex of rodent of Burwell et al 1995,UBERON:0023928,,anatomical entity,,synonyms,nlx_anat_1005005,,
nlx_154697_8,nlx_154697_8,con_to,postsubiculum,,postsubiculum,,,,,curator,nlx_144245,,
nlx_154697_8,nlx_154697_8,con_to,presubiculum,presubiculum,presubiculum,UBERON:0001953,FMA:62486,anatomical entity,,labels,birnlex_1108,,
nlx_154697_8,nlx_154697_8,con_to,pretectal region,,pretectal region,UBERON:0001944,FMA:62402,anatomical entity,,labels,birnlex_703,,
nlx_154697_8,nlx_154697_8,con_to,pretectal region,,Pretectum,NIFGA:nlx_59721,,anatomical entity,,synonyms,birnlex_703,,
nlx_154697_8,nlx_154697_8,con_to,primary motor area,,primary motor cortex,UBERON:0001384,FMA:224854,anatomical entity,,synonyms,nlx_143555,,
nlx_154697_8,nlx_154697_8,con_to,primary somatosensory area,,primary somatosensory cortex,UBERON:0008933,,anatomical entity,,synonyms,nlx_143551,,
nlx_154697_8,nlx_154697_8,con_to,primary visual area,,primary visual cortex,UBERON:0002436,FMA:236871FMA:68614,anatomical entity,,synonyms,nlx_143552,,
nlx_154697_8,nlx_154697_8,con_to,primary visual cortex,,primary visual cortex,UBERON:0002436,FMA:236871FMA:68614,anatomical entity,,labels,nlx_143552,,
